Customer ID,recency_days,Frequency,Monetary,R_score,F_score,M_score,RFM_total,Segment
17526,5,12,4166.04,5,5,5,15,VIP
17528,2,8,3628.5,5,5,5,15,VIP
17530,2,12,3141.51,5,5,5,15,VIP
17567,8,9,5356.03,5,5,5,15,VIP
17576,9,41,9056.81,5,5,5,15,VIP
17581,1,43,18757.75,5,5,5,15,VIP
17593,4,11,8095.8,5,5,5,15,VIP
17596,24,13,4920.67,5,5,5,15,VIP
17602,3,14,7451.13,5,5,5,15,VIP
17611,8,28,8371.98,5,5,5,15,VIP
17613,23,14,4559.15,5,5,5,15,VIP
17618,6,11,4073.24,5,5,5,15,VIP
17625,19,8,6067.8,5,5,5,15,VIP
17629,6,10,2455.52,5,5,5,15,VIP
17644,2,20,6028.6,5,5,5,15,VIP
17651,12,16,5703.52,5,5,5,15,VIP
17652,26,12,4867.72,5,5,5,15,VIP
17655,11,9,3652.48,5,5,5,15,VIP
17659,18,14,3834.79,5,5,5,15,VIP
17663,26,17,5175.83,5,5,5,15,VIP
17673,2,13,4233.58,5,5,5,15,VIP
17675,2,70,38259.6,5,5,5,15,VIP
17676,5,10,2765.84,5,5,5,15,VIP
17677,2,54,36692.91,5,5,5,15,VIP
17682,11,11,4456.78,5,5,5,15,VIP
17685,17,12,5943.17,5,5,5,15,VIP
17686,8,9,8296.81,5,5,5,15,VIP
17700,17,14,6679.97,5,5,5,15,VIP
17706,5,31,20749.98,5,5,5,15,VIP
17716,23,24,15956.97,5,5,5,15,VIP
17725,17,11,3439.08,5,5,5,15,VIP
17730,4,20,7773.8,5,5,5,15,VIP
17735,3,26,17244.93,5,5,5,15,VIP
17738,20,13,4183.56,5,5,5,15,VIP
17739,12,18,7730.59,5,5,5,15,VIP
17744,4,7,2649.14,5,5,5,15,VIP
17754,1,13,4577.53,5,5,5,15,VIP
17757,2,56,9422.45,5,5,5,15,VIP
17758,20,12,5012.53,5,5,5,15,VIP
17768,9,7,3509.51,5,5,5,15,VIP
17769,13,17,7103.08,5,5,5,15,VIP
17799,23,20,6341.89,5,5,5,15,VIP
17809,17,20,11337.39,5,5,5,15,VIP
17811,5,47,9609.8,5,5,5,15,VIP
17841,2,211,70884.07,5,5,5,15,VIP
17857,5,24,28682.24,5,5,5,15,VIP
17858,6,30,12797.65,5,5,5,15,VIP
17861,4,18,5127.69,5,5,5,15,VIP
17870,3,13,3108.15,5,5,5,15,VIP
17884,4,20,3072.89,5,5,5,15,VIP
17920,5,54,24516.46,5,5,5,15,VIP
17924,12,8,3536.7,5,5,5,15,VIP
17929,12,12,3082.1,5,5,5,15,VIP
17937,9,7,4301.22,5,5,5,15,VIP
17949,2,118,118628.08,5,5,5,15,VIP
17954,6,19,3966.05,5,5,5,15,VIP
17961,22,100,2995.54,5,5,5,15,VIP
17975,16,24,7028.83,5,5,5,15,VIP
18041,12,38,8752.38,5,5,5,15,VIP
18044,5,18,3505.61,5,5,5,15,VIP
18055,8,14,11195.57,5,5,5,15,VIP
18061,22,28,6488.97,5,5,5,15,VIP
18065,6,29,5866.63,5,5,5,15,VIP
18075,24,20,5783.29,5,5,5,15,VIP
18077,9,18,4338.56,5,5,5,15,VIP
18092,3,18,16179.44,5,5,5,15,VIP
18097,8,11,4663.32,5,5,5,15,VIP
18102,1,145,608821.65,5,5,5,15,VIP
18109,2,38,9893.96,5,5,5,15,VIP
18118,11,29,6733.22,5,5,5,15,VIP
18144,8,19,5058,5,5,5,15,VIP
18145,13,11,5617.79,5,5,5,15,VIP
18172,15,52,17479.84,5,5,5,15,VIP
18179,10,8,2547.55,5,5,5,15,VIP
18198,5,17,5425.56,5,5,5,15,VIP
18210,2,7,2768.83,5,5,5,15,VIP
18219,3,17,3562.89,5,5,5,15,VIP
18223,5,26,14000.85,5,5,5,15,VIP
18225,4,26,13054.26,5,5,5,15,VIP
18229,12,28,10803.71,5,5,5,15,VIP
18230,10,9,4291.06,5,5,5,15,VIP
18241,10,21,2986.99,5,5,5,15,VIP
18245,8,20,6324.98,5,5,5,15,VIP
18259,25,7,4318.2,5,5,5,15,VIP
18272,3,9,4385.98,5,5,5,15,VIP
18283,4,22,2736.65,5,5,5,15,VIP
12349,19,4,4428.69,5,4,5,14,VIP
12352,37,10,2849.84,4,5,5,14,VIP
12356,23,6,6373.68,5,4,5,14,VIP
12358,2,5,3887.07,5,4,5,14,VIP
12359,58,10,8935.94,4,5,5,14,VIP
12360,53,8,4252.89,4,5,5,14,VIP
12370,52,7,4320.31,4,5,5,14,VIP
12374,26,4,2989.22,5,4,5,14,VIP
12391,22,6,2773.42,5,4,5,14,VIP
12406,23,5,6390.36,5,4,5,14,VIP
12408,33,8,4340.77,4,5,5,14,VIP
12409,79,7,23419.29,4,5,5,14,VIP
12422,96,17,5231.8,4,5,5,14,VIP
12431,36,27,10857.97,4,5,5,14,VIP
12444,22,5,5005.46,5,4,5,14,VIP
12449,23,6,4835.89,5,4,5,14,VIP
12455,74,10,5879.95,4,5,5,14,VIP
12457,67,8,2995.91,4,5,5,14,VIP
12464,11,8,1212.05,5,5,4,14,VIP
12472,33,19,17880.59,4,5,5,14,VIP
12480,29,7,5464.85,4,5,5,14,VIP
12484,33,12,6370.15,4,5,5,14,VIP
12494,16,9,1872.87,5,5,4,14,VIP
12530,60,9,3759.26,4,5,5,14,VIP
12578,22,4,4642.45,5,4,5,14,VIP
12589,29,8,4695.66,4,5,5,14,VIP
12594,38,15,5090.11,4,5,5,14,VIP
12597,20,4,3811.22,5,4,5,14,VIP
12600,29,21,5043.92,4,5,5,14,VIP
12609,79,9,3435.86,4,5,5,14,VIP
12613,58,10,6835.07,4,5,5,14,VIP
12633,59,7,5678.16,4,5,5,14,VIP
12637,68,12,8340.31,4,5,5,14,VIP
12645,34,8,3539.3,4,5,5,14,VIP
12678,43,21,34281.18,4,5,5,14,VIP
12684,8,7,2283.63,5,5,4,14,VIP
12695,8,7,1407.12,5,5,4,14,VIP
12700,8,4,4939.99,5,4,5,14,VIP
12708,30,18,5314.1,4,5,5,14,VIP
12712,29,21,7193.66,4,5,5,14,VIP
12721,32,8,4013.08,4,5,5,14,VIP
12726,29,11,4014.6,4,5,5,14,VIP
12744,52,11,25317.06,4,5,5,14,VIP
12753,23,6,21429.39,5,4,5,14,VIP
12759,53,8,5020.74,4,5,5,14,VIP
12775,18,7,1686.12,5,5,4,14,VIP
12778,20,9,1775.68,5,5,4,14,VIP
12779,38,14,6722.27,4,5,5,14,VIP
12798,11,4,8510.93,5,4,5,14,VIP
12823,75,18,6501.5,4,5,5,14,VIP
12836,60,15,6585.62,4,5,5,14,VIP
12838,34,10,3398.48,4,5,5,14,VIP
12843,66,30,6588.41,4,5,5,14,VIP
12854,79,7,2994.02,4,5,5,14,VIP
12867,27,13,7913.29,4,5,5,14,VIP
12906,12,5,2919.81,5,4,5,14,VIP
12909,40,8,3103.19,4,5,5,14,VIP
12924,89,12,2469.4,4,5,5,14,VIP
12928,36,12,4304.89,4,5,5,14,VIP
12933,25,8,1687.03,5,5,4,14,VIP
12939,65,20,25264.8,4,5,5,14,VIP
12949,31,22,15526.7,4,5,5,14,VIP
12970,8,10,1524.97,5,5,4,14,VIP
12993,24,8,1259.63,5,5,4,14,VIP
12997,23,8,2110.91,5,5,4,14,VIP
13015,54,11,6586.42,4,5,5,14,VIP
13026,2,9,1733.08,5,5,4,14,VIP
13032,53,9,2843.55,4,5,5,14,VIP
13047,32,24,8795.16,4,5,5,14,VIP
13097,33,28,13389.22,4,5,5,14,VIP
13104,4,9,1709.1,5,5,4,14,VIP
13107,45,9,5253.07,4,5,5,14,VIP
13110,32,12,2957.47,4,5,5,14,VIP
13136,57,13,6274.56,4,5,5,14,VIP
13138,23,7,1467.24,5,5,4,14,VIP
13141,85,17,7668.58,4,5,5,14,VIP
13148,30,26,8621.81,4,5,5,14,VIP
13157,50,9,5687.36,4,5,5,14,VIP
13178,27,21,14059.19,4,5,5,14,VIP
13184,15,10,1701.29,5,5,4,14,VIP
13209,31,13,8509.51,4,5,5,14,VIP
13213,57,11,3851.52,4,5,5,14,VIP
13232,13,7,1357.6,5,5,4,14,VIP
13285,24,6,3364.59,5,4,5,14,VIP
13316,38,10,13191.57,4,5,5,14,VIP
13317,67,19,6486.09,4,5,5,14,VIP
13324,37,18,10513.47,4,5,5,14,VIP
13327,39,20,9879.48,4,5,5,14,VIP
13329,32,8,5112.97,4,5,5,14,VIP
13340,46,12,22100.56,4,5,5,14,VIP
13381,32,12,8224.37,4,5,5,14,VIP
13384,31,11,6680.83,4,5,5,14,VIP
13397,73,10,3191.87,4,5,5,14,VIP
13410,25,9,2201.96,5,5,4,14,VIP
13421,41,8,4103.12,4,5,5,14,VIP
13431,68,8,3316.24,4,5,5,14,VIP
13450,27,13,4120.04,4,5,5,14,VIP
13451,27,11,7190.92,4,5,5,14,VIP
13455,25,6,2905.93,5,4,5,14,VIP
13471,2,4,2531.58,5,4,5,14,VIP
13473,61,8,2657.76,4,5,5,14,VIP
13477,38,11,2834.17,4,5,5,14,VIP
13481,46,11,3830.84,4,5,5,14,VIP
13491,52,27,4566.56,4,5,5,14,VIP
13507,4,4,2479.16,5,4,5,14,VIP
13509,9,8,1114.72,5,5,4,14,VIP
13520,59,11,6909.4,4,5,5,14,VIP
13527,34,12,4683.74,4,5,5,14,VIP
13538,44,12,3112.73,4,5,5,14,VIP
13549,26,8,1005.8,5,5,4,14,VIP
13552,67,22,6978.92,4,5,5,14,VIP
13555,74,13,8999.19,4,5,5,14,VIP
13557,29,13,3032.26,4,5,5,14,VIP
13562,82,8,4838.18,4,5,5,14,VIP
13610,13,14,2175.88,5,5,4,14,VIP
13611,90,10,3319.53,4,5,5,14,VIP
13614,25,6,2359.19,5,4,5,14,VIP
13623,31,10,2566.49,4,5,5,14,VIP
13630,6,7,2031.78,5,5,4,14,VIP
13634,34,16,5073.47,4,5,5,14,VIP
13644,17,4,2624.26,5,4,5,14,VIP
13654,44,11,6308,4,5,5,14,VIP
13692,25,5,3114.4,5,4,5,14,VIP
13695,32,16,2770.73,4,5,5,14,VIP
13700,27,13,2613.46,4,5,5,14,VIP
13705,8,7,2035.33,5,5,4,14,VIP
13728,37,16,2855.17,4,5,5,14,VIP
13743,3,7,1341.6,5,5,4,14,VIP
13750,54,11,3602.18,4,5,5,14,VIP
13755,4,9,2161.35,5,5,4,14,VIP
13771,65,9,5728.82,4,5,5,14,VIP
13772,34,8,3114.22,4,5,5,14,VIP
13782,13,13,1793.72,5,5,4,14,VIP
13804,31,9,3208.52,4,5,5,14,VIP
13813,40,8,2765.47,4,5,5,14,VIP
13824,33,12,3314.76,4,5,5,14,VIP
13835,26,7,1095.27,5,5,4,14,VIP
13838,6,10,1966.09,5,5,4,14,VIP
13842,59,18,5629.91,4,5,5,14,VIP
13848,93,8,3335,4,5,5,14,VIP
13851,96,8,4606.46,4,5,5,14,VIP
13875,54,14,4814.37,4,5,5,14,VIP
13884,8,10,1888.48,5,5,4,14,VIP
13901,73,15,5676.34,4,5,5,14,VIP
13911,58,20,4234.99,4,5,5,14,VIP
13931,96,11,5257.38,4,5,5,14,VIP
13939,24,7,1560.96,5,5,4,14,VIP
13949,3,6,2427.32,5,4,5,14,VIP
13975,32,12,5358.84,4,5,5,14,VIP
13979,74,7,3416.23,4,5,5,14,VIP
13982,40,9,4445.59,4,5,5,14,VIP
13983,30,21,7108.45,4,5,5,14,VIP
13993,43,19,6775.71,4,5,5,14,VIP
13994,4,6,2313.14,5,4,5,14,VIP
14001,46,9,4530.09,4,5,5,14,VIP
14004,44,11,6258.45,4,5,5,14,VIP
14005,10,5,2874.72,5,4,5,14,VIP
14035,29,9,2856.72,4,5,5,14,VIP
14040,41,35,12645.57,4,5,5,14,VIP
14044,27,10,3123.1,4,5,5,14,VIP
14064,30,15,3332.42,4,5,5,14,VIP
14071,4,8,1438.82,5,5,4,14,VIP
14083,5,11,1407.26,5,5,4,14,VIP
14101,74,13,9961.93,4,5,5,14,VIP
14107,52,11,4877.3,4,5,5,14,VIP
14121,4,4,2780.15,5,4,5,14,VIP
14125,11,3,2740.43,5,4,5,14,VIP
14145,47,7,7600.05,4,5,5,14,VIP
14147,79,9,2590.2,4,5,5,14,VIP
14175,60,8,7678.88,4,5,5,14,VIP
14178,9,7,1620.93,5,5,4,14,VIP
14198,19,9,1569.73,5,5,4,14,VIP
14211,54,18,4402.29,4,5,5,14,VIP
14221,43,17,6517.49,4,5,5,14,VIP
14227,27,15,6368.71,4,5,5,14,VIP
14229,52,7,2594.04,4,5,5,14,VIP
14233,50,7,2904.27,4,5,5,14,VIP
14235,76,9,4717.99,4,5,5,14,VIP
14239,44,21,4263.17,4,5,5,14,VIP
14251,2,5,2879.7,5,4,5,14,VIP
14257,65,9,5954.45,4,5,5,14,VIP
14307,89,10,5071.03,4,5,5,14,VIP
14312,47,11,3090.29,4,5,5,14,VIP
14315,45,8,3197.82,4,5,5,14,VIP
14321,11,7,2218.06,5,5,4,14,VIP
14341,46,18,4467.32,4,5,5,14,VIP
14404,34,13,2899.11,4,5,5,14,VIP
14409,72,9,3756.09,4,5,5,14,VIP
14410,93,11,2651.14,4,5,5,14,VIP
14414,92,8,2399.33,4,5,5,14,VIP
14419,11,7,1260.91,5,5,4,14,VIP
14451,61,12,3308.77,4,5,5,14,VIP
14466,30,13,4646.9,4,5,5,14,VIP
14467,18,12,2220.99,5,5,4,14,VIP
14477,20,7,1969.6,5,5,4,14,VIP
14498,43,10,3911.27,4,5,5,14,VIP
14503,4,6,3543.26,5,4,5,14,VIP
14514,62,9,4598.98,4,5,5,14,VIP
14522,25,8,1758.62,5,5,4,14,VIP
14524,32,13,2933.71,4,5,5,14,VIP
14535,61,9,6030.73,4,5,5,14,VIP
14541,59,14,2499.68,4,5,5,14,VIP
14543,29,39,14906.77,4,5,5,14,VIP
14544,25,3,2982.43,5,4,5,14,VIP
14553,20,9,1841.54,5,5,4,14,VIP
14554,11,4,2381.04,5,4,5,14,VIP
14577,13,7,1374.25,5,5,4,14,VIP
14583,6,8,1781.03,5,5,4,14,VIP
14587,19,9,1601.14,5,5,4,14,VIP
14595,20,8,2164.45,5,5,4,14,VIP
14618,10,7,1342.32,5,5,4,14,VIP
14639,53,9,4978.96,4,5,5,14,VIP
14665,61,7,2749.65,4,5,5,14,VIP
14676,32,12,8356.79,4,5,5,14,VIP
14704,12,11,1813.57,5,5,4,14,VIP
14710,15,13,1922.59,5,5,4,14,VIP
14715,25,8,1840.45,5,5,4,14,VIP
14723,11,11,2093.06,5,5,4,14,VIP
14730,2,8,2005.06,5,5,4,14,VIP
14737,4,4,3554.17,5,4,5,14,VIP
14741,12,7,1897.59,5,5,4,14,VIP
14748,30,10,3152.32,4,5,5,14,VIP
14756,16,3,2653.76,5,4,5,14,VIP
14776,52,15,3708.3,4,5,5,14,VIP
14794,3,10,1953.9,5,5,4,14,VIP
14800,48,17,7774.32,4,5,5,14,VIP
14805,16,7,1104.64,5,5,4,14,VIP
14808,40,8,2741.17,4,5,5,14,VIP
14810,41,13,2537.02,4,5,5,14,VIP
14820,22,9,1274.76,5,5,4,14,VIP
14834,18,7,2206.16,5,5,4,14,VIP
14837,90,9,3460.32,4,5,5,14,VIP
14841,54,14,7163,4,5,5,14,VIP
14844,64,10,6702.43,4,5,5,14,VIP
14852,59,18,6147.18,4,5,5,14,VIP
14854,79,11,4322.86,4,5,5,14,VIP
14857,60,7,3651.85,4,5,5,14,VIP
14869,9,6,2804.24,5,4,5,14,VIP
14871,4,9,1258.97,5,5,4,14,VIP
14882,27,14,3628.15,4,5,5,14,VIP
14901,12,12,2289.65,5,5,4,14,VIP
14903,22,5,2810.63,5,4,5,14,VIP
14913,36,8,4073.13,4,5,5,14,VIP
14916,71,8,3042.95,4,5,5,14,VIP
14936,34,12,12410.81,4,5,5,14,VIP
14944,30,19,9784.67,4,5,5,14,VIP
14952,60,32,17629.35,4,5,5,14,VIP
14970,69,12,4919.35,4,5,5,14,VIP
14978,73,10,3142.14,4,5,5,14,VIP
14987,16,8,1713.85,5,5,4,14,VIP
15027,31,10,3195.6,4,5,5,14,VIP
15050,26,5,4193.79,5,4,5,14,VIP
15059,41,19,3523.57,4,5,5,14,VIP
15062,72,8,2585.62,4,5,5,14,VIP
15081,23,12,1965.72,5,5,4,14,VIP
15089,11,6,2420.84,5,4,5,14,VIP
15113,10,3,3609.33,5,4,5,14,VIP
15114,31,12,3400.12,4,5,5,14,VIP
15123,8,5,4656.17,5,4,5,14,VIP
15129,51,23,6860.18,4,5,5,14,VIP
15134,15,10,1596.29,5,5,4,14,VIP
15140,53,8,3243.69,4,5,5,14,VIP
15157,4,5,2654.11,5,4,5,14,VIP
15199,60,10,3122.4,4,5,5,14,VIP
15214,2,8,1661.44,5,5,4,14,VIP
15215,47,7,2422.43,4,5,5,14,VIP
15227,37,9,2488.49,4,5,5,14,VIP
15240,45,12,4459.98,4,5,5,14,VIP
15241,67,11,3050.16,4,5,5,14,VIP
15249,32,18,9266,4,5,5,14,VIP
15253,17,8,2055.09,5,5,4,14,VIP
15255,67,9,3729.42,4,5,5,14,VIP
15281,59,16,8543.57,4,5,5,14,VIP
15288,44,10,3883.13,4,5,5,14,VIP
15296,51,12,10342.83,4,5,5,14,VIP
15299,68,10,7991.54,4,5,5,14,VIP
15301,51,17,7603.44,4,5,5,14,VIP
15306,65,9,3484.73,4,5,5,14,VIP
15312,76,12,2930.19,4,5,5,14,VIP
15321,71,12,6709.73,4,5,5,14,VIP
15329,40,11,2984.33,4,5,5,14,VIP
15356,32,13,3464.95,4,5,5,14,VIP
15366,76,7,2389.08,4,5,5,14,VIP
15367,58,11,5081.33,4,5,5,14,VIP
15370,41,8,3739.01,4,5,5,14,VIP
15410,85,10,4685.72,4,5,5,14,VIP
15416,65,7,4572.82,4,5,5,14,VIP
15421,59,10,3805.34,4,5,5,14,VIP
15453,2,7,1388.37,5,5,4,14,VIP
15473,15,8,2046,5,5,4,14,VIP
15484,2,6,4656,5,4,5,14,VIP
15485,31,7,5771.51,4,5,5,14,VIP
15493,33,9,4314.98,4,5,5,14,VIP
15494,22,5,3780.05,5,4,5,14,VIP
15513,34,35,27750.55,4,5,5,14,VIP
15518,65,15,4218.94,4,5,5,14,VIP
15521,41,16,7106.69,4,5,5,14,VIP
15523,85,16,17359.99,4,5,5,14,VIP
15549,78,8,2345.96,4,5,5,14,VIP
15550,5,12,2218.8,5,5,4,14,VIP
15561,12,8,1934.39,5,5,4,14,VIP
15606,62,17,5230.99,4,5,5,14,VIP
15622,44,17,7852.61,4,5,5,14,VIP
15673,89,9,6414.79,4,5,5,14,VIP
15674,74,13,6948.23,4,5,5,14,VIP
15676,19,3,3435.76,5,4,5,14,VIP
15696,34,13,3906.57,4,5,5,14,VIP
15708,41,9,4378.72,4,5,5,14,VIP
15719,33,31,10223.06,4,5,5,14,VIP
15722,36,11,5258.1,4,5,5,14,VIP
15737,15,8,1205.12,5,5,4,14,VIP
15752,40,9,4207.54,4,5,5,14,VIP
15754,52,9,3037.61,4,5,5,14,VIP
15764,89,8,4503.08,4,5,5,14,VIP
15782,10,4,4014.1,5,4,5,14,VIP
15785,33,16,5969.93,4,5,5,14,VIP
15810,79,8,2999.04,4,5,5,14,VIP
15814,17,6,2634.44,5,4,5,14,VIP
15819,50,10,3934.79,4,5,5,14,VIP
15827,74,28,3794.07,4,5,5,14,VIP
15834,71,7,3772.99,4,5,5,14,VIP
15841,73,9,2742.41,4,5,5,14,VIP
15860,41,17,2505.21,4,5,5,14,VIP
15864,23,7,2180.76,5,5,4,14,VIP
15874,64,21,11284.76,4,5,5,14,VIP
15939,90,16,9060.39,4,5,5,14,VIP
15950,32,10,7180.71,4,5,5,14,VIP
15974,40,7,3442.15,4,5,5,14,VIP
15980,89,7,6593.68,4,5,5,14,VIP
15987,13,8,1682.13,5,5,4,14,VIP
15998,37,16,8308.34,4,5,5,14,VIP
16000,3,3,12393.7,5,4,5,14,VIP
16003,30,10,5613.83,4,5,5,14,VIP
16007,48,7,3075.14,4,5,5,14,VIP
16019,47,27,17465.85,4,5,5,14,VIP
16029,39,107,122209.14,4,5,5,14,VIP
16040,66,7,2416.9,4,5,5,14,VIP
16042,23,8,2265.12,5,5,4,14,VIP
16059,66,12,3217.77,4,5,5,14,VIP
16076,4,10,2234.73,5,5,4,14,VIP
16081,57,8,4460.18,4,5,5,14,VIP
16086,60,10,2864.99,4,5,5,14,VIP
16098,88,14,4448.1,4,5,5,14,VIP
16104,62,9,2778.61,4,5,5,14,VIP
16119,9,8,1720.81,5,5,4,14,VIP
16126,30,15,14646.8,4,5,5,14,VIP
16131,52,12,9957.42,4,5,5,14,VIP
16150,43,10,4395.59,4,5,5,14,VIP
16153,50,11,5133.49,4,5,5,14,VIP
16170,51,20,6869,4,5,5,14,VIP
16182,73,9,9971.65,4,5,5,14,VIP
16187,32,15,6911.44,4,5,5,14,VIP
16190,41,8,2723.55,4,5,5,14,VIP
16206,55,13,2602.32,4,5,5,14,VIP
16208,45,10,3440.45,4,5,5,14,VIP
16209,89,9,4146.78,4,5,5,14,VIP
16218,30,13,4439.97,4,5,5,14,VIP
16225,45,15,2867.41,4,5,5,14,VIP
16232,44,7,2712.97,4,5,5,14,VIP
16253,67,7,7310.15,4,5,5,14,VIP
16258,46,15,11942.52,4,5,5,14,VIP
16298,23,7,1085.7,5,5,4,14,VIP
16308,38,7,5120,4,5,5,14,VIP
16316,65,13,5744.91,4,5,5,14,VIP
16325,47,12,3597.5,4,5,5,14,VIP
16350,22,9,2253.89,5,5,4,14,VIP
16358,2,5,2919.65,5,4,5,14,VIP
16360,5,6,3512.53,5,4,5,14,VIP
16383,75,7,2974.84,4,5,5,14,VIP
16395,61,14,3537.85,4,5,5,14,VIP
16400,95,9,3159.44,4,5,5,14,VIP
16409,37,12,5709.04,4,5,5,14,VIP
16416,27,9,2972.88,4,5,5,14,VIP
16426,3,10,1908.25,5,5,4,14,VIP
16434,30,12,2741.74,4,5,5,14,VIP
16440,8,6,3856.97,5,4,5,14,VIP
16444,47,17,3656.58,4,5,5,14,VIP
16455,64,11,4384.37,4,5,5,14,VIP
16466,34,15,3838.59,4,5,5,14,VIP
16470,52,11,2458.6,4,5,5,14,VIP
16474,8,7,1871.5,5,5,4,14,VIP
16477,64,11,4320.02,4,5,5,14,VIP
16496,9,6,2330.77,5,4,5,14,VIP
16497,50,23,6695.28,4,5,5,14,VIP
16515,53,10,3216.3,4,5,5,14,VIP
16531,23,11,2298.33,5,5,4,14,VIP
16532,18,5,8756.64,5,4,5,14,VIP
16554,43,8,2841.72,4,5,5,14,VIP
16556,67,17,8012.58,4,5,5,14,VIP
16560,27,8,3048.38,4,5,5,14,VIP
16571,27,10,4248.74,4,5,5,14,VIP
16600,5,13,2153.41,5,5,4,14,VIP
16612,33,9,3245.43,4,5,5,14,VIP
16628,30,7,2318.1,4,5,5,14,VIP
16633,18,6,2883.1,5,4,5,14,VIP
16652,59,16,17550.39,4,5,5,14,VIP
16660,17,7,1879.55,5,5,4,14,VIP
16686,48,16,5070.92,4,5,5,14,VIP
16709,85,14,9087.46,4,5,5,14,VIP
16729,39,21,7239.92,4,5,5,14,VIP
16735,79,14,6270.56,4,5,5,14,VIP
16742,47,14,2852.61,4,5,5,14,VIP
16743,30,14,4253.26,4,5,5,14,VIP
16744,12,7,1304.76,5,5,4,14,VIP
16745,87,17,7194.3,4,5,5,14,VIP
16767,31,15,8073.8,4,5,5,14,VIP
16771,34,10,3967.6,4,5,5,14,VIP
16791,30,15,4038.69,4,5,5,14,VIP
16794,2,15,2090.91,5,5,4,14,VIP
16809,24,9,1727.43,5,5,4,14,VIP
16813,9,10,1692.98,5,5,4,14,VIP
16833,2,6,2409.04,5,4,5,14,VIP
16837,32,11,3170.98,4,5,5,14,VIP
16841,37,12,4006.06,4,5,5,14,VIP
16843,43,35,19571.43,4,5,5,14,VIP
16871,23,6,2812.34,5,4,5,14,VIP
16875,68,11,4234.53,4,5,5,14,VIP
16891,2,11,2056.82,5,5,4,14,VIP
16899,8,8,1721.02,5,5,4,14,VIP
16910,5,8,1510.06,5,5,4,14,VIP
16912,29,15,4480.31,4,5,5,14,VIP
16915,10,11,1543.18,5,5,4,14,VIP
16918,50,16,3213.29,4,5,5,14,VIP
16928,81,29,4113.23,4,5,5,14,VIP
16929,4,7,1295.39,5,5,4,14,VIP
16940,53,8,6427.66,4,5,5,14,VIP
16942,13,9,1920.59,5,5,4,14,VIP
16950,57,10,3784.37,4,5,5,14,VIP
16966,9,7,2154.97,5,5,4,14,VIP
16984,89,9,10754.8,4,5,5,14,VIP
16986,30,11,4888.75,4,5,5,14,VIP
17002,86,7,2571.55,4,5,5,14,VIP
17006,5,8,1636.32,5,5,4,14,VIP
17031,12,6,2773.85,5,4,5,14,VIP
17043,33,8,2616.55,4,5,5,14,VIP
17059,30,9,5602.53,4,5,5,14,VIP
17061,74,11,5232.23,4,5,5,14,VIP
17069,29,14,5794.28,4,5,5,14,VIP
17071,29,13,3801.2,4,5,5,14,VIP
17075,18,10,2241.73,5,5,4,14,VIP
17080,23,7,957.53,5,5,4,14,VIP
17092,51,11,5594.96,4,5,5,14,VIP
17097,3,9,1340.45,5,5,4,14,VIP
17107,34,10,16075.42,4,5,5,14,VIP
17131,6,5,2463.17,5,4,5,14,VIP
17135,17,10,1954.16,5,5,4,14,VIP
17160,32,17,10209.16,4,5,5,14,VIP
17164,33,7,2467.35,4,5,5,14,VIP
17183,8,6,3347.31,5,4,5,14,VIP
17191,29,15,4836.05,4,5,5,14,VIP
17193,36,9,2310.04,4,5,5,14,VIP
17203,36,10,5575.88,4,5,5,14,VIP
17211,27,13,4046.65,4,5,5,14,VIP
17213,41,13,5182.3,4,5,5,14,VIP
17227,19,12,2022.03,5,5,4,14,VIP
17235,26,8,1904.88,5,5,4,14,VIP
17236,13,12,1929.26,5,5,4,14,VIP
17262,53,11,2757.62,4,5,5,14,VIP
17284,61,8,2793.16,4,5,5,14,VIP
17287,27,21,4111.96,4,5,5,14,VIP
17290,4,8,1501.44,5,5,4,14,VIP
17323,16,12,1565.59,5,5,4,14,VIP
17324,18,12,2301.87,5,5,4,14,VIP
17340,30,18,22404.82,4,5,5,14,VIP
17345,16,10,1604.68,5,5,4,14,VIP
17350,9,7,1906.04,5,5,4,14,VIP
17372,41,28,4377.56,4,5,5,14,VIP
17388,78,11,2691.57,4,5,5,14,VIP
17396,40,14,8807.1,4,5,5,14,VIP
17416,30,22,17298.45,4,5,5,14,VIP
17432,19,9,1751.39,5,5,4,14,VIP
17442,37,15,4620.3,4,5,5,14,VIP
17451,2,7,1721.4,5,5,4,14,VIP
17470,45,11,2804.87,4,5,5,14,VIP
17509,58,8,6115.14,4,5,5,14,VIP
17512,29,18,5467.82,4,5,5,14,VIP
17552,61,12,3085.29,4,5,5,14,VIP
17562,15,7,1122.38,5,5,4,14,VIP
17584,8,6,5309.42,5,4,5,14,VIP
17589,61,18,14049.87,4,5,5,14,VIP
17591,74,8,2776.67,4,5,5,14,VIP
17612,54,18,5394.86,4,5,5,14,VIP
17621,22,6,3175.12,5,4,5,14,VIP
17623,33,7,2383.67,4,5,5,14,VIP
17631,2,7,998.49,5,5,4,14,VIP
17634,37,9,2361.97,4,5,5,14,VIP
17667,67,9,3950.7,4,5,5,14,VIP
17669,43,10,6142.35,4,5,5,14,VIP
17671,16,5,2403.34,5,4,5,14,VIP
17672,51,7,5778.63,4,5,5,14,VIP
17679,53,7,3577.61,4,5,5,14,VIP
17690,31,20,7448.1,4,5,5,14,VIP
17696,39,27,7679.59,4,5,5,14,VIP
17705,4,11,2083.9,5,5,4,14,VIP
17719,38,15,5396.04,4,5,5,14,VIP
17720,27,10,2768.91,4,5,5,14,VIP
